t,gt_x,gt_y,gt_z,gt_roll,gt_pitch,gt_yaw,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
0.9000,-0.006259,-0.002193,-2.800417,0.000026,0.000842,-0.001293,-0.138239,0.011492,-2.460147,-0.000138,0.000752,-0.001218
0.9500,-0.006260,-0.002193,-2.800308,0.000026,0.000843,-0.001293,-0.144190,0.009614,-2.447762,0.000169,0.001033,-0.001343
1.0000,-0.006260,-0.002193,-2.800201,0.000026,0.000843,-0.001293,-0.153297,0.006802,-2.352513,0.000014,0.000997,-0.001270
1.0500,-0.006261,-0.002193,-2.800095,0.000025,0.000844,-0.001293,-0.159261,0.004925,-2.334885,-0.000032,0.001079,-0.001246
1.1000,-0.006261,-0.002193,-2.799989,0.000025,0.000844,-0.001293,-0.168374,0.002114,-2.242740,0.000016,0.000969,-0.001219
1.1500,-0.006262,-0.002193,-2.799885,0.000025,0.000845,-0.001293,-0.174350,0.000238,-2.220959,-0.000257,0.001032,-0.001318
1.2000,-0.006262,-0.002193,-2.799782,0.000025,0.000845,-0.001293,-0.183442,-0.002571,-2.140383,-0.000082,0.000738,-0.001271
1.2500,-0.006263,-0.002192,-2.799680,0.000025,0.000846,-0.001293,-0.189430,-0.004443,-2.115776,0.000088,0.000745,-0.001210
1.3000,-0.006263,-0.002192,-2.799579,0.000025,0.000846,-0.001293,-0.272119,-0.053693,-2.051256,0.000135,0.000828,-0.001423
1.3500,-0.006264,-0.002192,-2.799479,0.000024,0.000847,-0.001293,-0.282121,-0.058097,-2.025117,-0.000056,0.001008,-0.001301
1.4000,-0.006264,-0.002192,-2.799380,0.000024,0.000847,-0.001292,-0.297128,-0.064698,-1.977675,0.000022,0.000906,-0.001254
1.4500,-0.006265,-0.002192,-2.799282,0.000024,0.000848,-0.001292,0.070439,0.046117,-2.725267,-0.000065,0.000787,-0.001198
1.5000,-0.006265,-0.002192,-2.799185,0.000024,0.000848,-0.001292,0.083716,0.048136,-2.720430,0.000205,0.000779,-0.001327
1.5500,-0.006265,-0.002192,-2.799089,0.000024,0.000848,-0.001292,0.092569,0.049483,-2.732193,0.000103,0.000866,-0.001368
1.6000,-0.006266,-0.002192,-2.798994,0.000024,0.000849,-0.001292,0.105815,0.051501,-2.710445,0.000091,0.000876,-0.001235
1.6500,-0.006266,-0.002192,-2.798899,0.000024,0.000849,-0.001292,0.114659,0.052844,-2.718586,-0.000080,0.000821,-0.001232
1.7000,-0.006267,-0.002192,-2.798806,0.000024,0.000849,-0.001292,0.127848,0.054862,-2.673455,-0.000059,0.000730,-0.001375
1.7500,-0.006267,-0.002192,-2.798714,0.000024,0.000850,-0.001292,0.136680,0.056205,-2.676511,0.000058,0.000693,-0.001153
1.8000,-0.006268,-0.002192,-2.798623,0.000024,0.000850,-0.001292,0.149795,0.058229,-2.606156,-0.000006,0.000960,-0.001232
1.8500,-0.006268,-0.002191,-2.798532,0.000023,0.000850,-0.001292,0.158612,0.059576,-2.603093,0.000165,0.000809,-0.001256
1.9000,-0.006269,-0.002191,-2.798443,0.000023,0.000851,-0.001292,0.171657,0.061602,-2.512315,0.000194,0.000828,-0.001220
1.9500,-0.006269,-0.002191,-2.798355,0.000023,0.000851,-0.001292,0.180456,0.062948,-2.502828,-0.000074,0.000803,-0.001339
2.0000,-0.006269,-0.002191,-2.798267,0.000023,0.000851,-0.001292,0.193453,0.064978,-2.401874,0.000196,0.000908,-0.001160
2.0500,-0.006270,-0.002191,-2.798180,0.000023,0.000852,-0.001292,0.202237,0.066322,-2.386464,0.000096,0.000863,-0.001291
2.1000,-0.006270,-0.002191,-2.798094,0.000023,0.000852,-0.001292,0.215218,0.068352,-2.287115,-0.000032,0.000755,-0.001298
2.1500,-0.006271,-0.002191,-2.798009,0.000023,0.000852,-0.001292,0.223987,0.069698,-2.266889,0.000096,0.000864,-0.001342
2.2000,-0.006271,-0.002191,-2.797925,0.000023,0.000852,-0.001292,0.236984,0.071724,-2.178550,-0.000065,0.001045,-0.001256
2.2500,-0.006272,-0.002191,-2.797842,0.000023,0.000853,-0.001292,0.245744,0.073070,-2.154900,0.000116,0.000816,-0.001166
2.3000,-0.006272,-0.002191,-2.797760,0.000023,0.000853,-0.001292,0.139598,0.010776,-2.082805,-0.000025,0.000798,-0.001626
2.3500,-0.006272,-0.002191,-2.797678,0.000023,0.000853,-0.001292,0.141871,0.008622,-2.057116,0.000071,0.000884,-0.001261
2.4000,-0.006273,-0.002191,-2.797597,0.000023,0.000854,-0.001292,0.145256,0.005396,-2.002796,-0.000040,0.000752,-0.001177
2.4500,-0.006273,-0.002191,-2.797517,0.000023,0.000854,-0.001292,-0.021266,0.127002,-2.734186,0.000012,0.000978,-0.001393
2.5000,-0.006274,-0.002191,-2.797438,0.000023,0.000854,-0.001292,-0.030455,0.133022,-2.727794,-0.000122,0.000851,-0.001325
2.5500,-0.006274,-0.002191,-2.797360,0.000023,0.000854,-0.001292,-0.036577,0.137037,-2.738698,0.000084,0.000665,-0.001156
2.6000,-0.006274,-0.002190,-2.797283,0.000023,0.000855,-0.001292,-0.045797,0.143059,-2.715319,0.000139,0.000819,-0.001305
2.6500,-0.006275,-0.002190,-2.797206,0.000023,0.000855,-0.001292,-0.051930,0.147072,-2.722567,-0.000008,0.000950,-0.001309
2.7000,-0.006275,-0.002190,-2.797130,0.000023,0.000855,-0.001292,-0.061209,0.153093,-2.675774,0.000010,0.000797,-0.001287
2.7500,-0.006275,-0.002190,-2.797055,0.000023,0.000855,-0.001292,-0.067355,0.157107,-2.677908,0.000145,0.000920,-0.001292
2.8000,-0.006276,-0.002190,-2.796980,0.000023,0.000855,-0.001292,-0.076706,0.163132,-2.605989,0.000007,0.000949,-0.001396
2.8500,-0.006276,-0.002190,-2.796907,0.000023,0.000856,-0.001292,-0.082869,0.167146,-2.601987,0.000013,0.000905,-0.001353
2.9000,-0.006277,-0.002190,-2.796834,0.000023,0.000856,-0.001292,-0.092289,0.173173,-2.509907,0.000080,0.000791,-0.001316
2.9500,-0.006277,-0.002190,-2.796762,0.000023,0.000856,-0.001292,-0.098470,0.177187,-2.499489,0.000033,0.000873,-0.001368
3.0020,-0.006277,-0.002190,-2.796690,0.000023,0.000856,-0.001292,-0.107939,0.183216,-2.397629,0.000059,0.000851,-0.001300
3.0500,-0.006278,-0.002190,-2.796619,0.000023,0.000857,-0.001292,-0.114136,0.187230,-2.381321,-0.000078,0.000882,-0.001429
3.1000,-0.006278,-0.002190,-2.796549,0.000023,0.000857,-0.001292,-0.123619,0.193260,-2.281519,-0.000126,0.000797,-0.001276
3.1500,-0.006278,-0.002190,-2.796480,0.000023,0.000857,-0.001292,-0.129830,0.197278,-2.260451,0.000048,0.000968,-0.001301
3.2000,-0.006279,-0.002190,-2.796412,0.000023,0.000857,-0.001292,-0.139297,0.203307,-2.172082,0.000034,0.000826,-0.001230
3.2500,-0.006279,-0.002190,-2.796344,0.000022,0.000857,-0.001292,-0.145517,0.207326,-2.147663,0.000041,0.000979,-0.001411
3.3000,-0.006279,-0.002190,-2.796277,0.000022,0.000858,-0.001292,-0.154846,-0.106569,-2.075900,-0.000076,0.000939,-0.001213
3.3500,-0.006280,-0.002190,-2.796210,0.000022,0.000858,-0.001292,-0.161061,-0.119941,-2.049524,-0.000193,0.000814,-0.001352
3.4000,-0.006280,-0.002190,-2.796144,0.000022,0.000858,-0.001292,-0.170411,-0.139997,-1.995745,-0.000005,0.000753,-0.001474
3.4500,-0.006281,-0.002190,-2.796079,0.000022,0.000858,-0.001291,-0.047182,-0.065742,-2.714183,0.000088,0.001127,-0.001160
3.5020,-0.006281,-0.002190,-2.796015,0.000022,0.000858,-0.001291,-0.046814,-0.079252,-2.706583,-0.000025,0.000874,-0.001366
3.5500,-0.006281,-0.002190,-2.795951,0.000022,0.000859,-0.001291,-0.046569,-0.088260,-2.716297,0.000234,0.001020,-0.001522
3.6000,-0.006282,-0.002190,-2.795888,0.000022,0.000859,-0.001291,-0.046236,-0.101771,-2.692253,0.000109,0.000800,-0.001440
3.6500,-0.006282,-0.002190,-2.795825,0.000022,0.000859,-0.001291,-0.046000,-0.110779,-2.698415,0.000130,0.000771,-0.001222
3.7000,-0.006282,-0.002190,-2.795763,0.000022,0.000859,-0.001291,-0.045726,-0.124287,-2.651781,0.000122,0.000821,-0.001333
3.7500,-0.006283,-0.002189,-2.795702,0.000022,0.000859,-0.001291,-0.045501,-0.133297,-2.652989,0.000012,0.000742,-0.001366
3.8000,-0.006283,-0.002189,-2.795641,0.000022,0.000859,-0.001291,-0.045296,-0.146801,-2.582231,-0.000245,0.000638,-0.001391
3.8500,-0.006283,-0.002189,-2.795581,0.000022,0.000860,-0.001291,-0.045092,-0.155808,-2.577509,0.000060,0.000667,-0.001326
3.9000,-0.006284,-0.002189,-2.795522,0.000022,0.000860,-0.001291,-0.044952,-0.169311,-2.487560,-0.000035,0.000917,-0.001132
3.9500,-0.006277,-0.002187,-2.795653,0.000022,0.000823,-0.001290,-0.044763,-0.178317,-2.476698,0.000031,0.000939,-0.001253
4.0000,-0.006221,-0.002171,-2.796820,0.000012,0.000569,-0.001278,-0.044622,-0.191806,-2.378771,0.000133,0.000460,-0.001154
4.0500,-0.006090,-0.002137,-2.799593,-0.000048,0.000023,-0.001249,-0.044372,-0.200789,-2.364037,0.000091,0.000180,-0.001051
4.1000,-0.005901,-0.002092,-2.804066,-0.000193,-0.000727,-0.001202,-0.044051,-0.214244,-2.272776,-0.000259,-0.000807,-0.001214
4.1500,-0.005687,-0.002044,-2.810091,-0.000416,-0.001563,-0.001142,-0.043751,-0.223208,-2.256203,-0.000363,-0.001279,-0.001353
4.2000,-0.005483,-0.001993,-2.817437,-0.000687,-0.002408,-0.001073,-0.043302,-0.236664,-2.180553,-0.000791,-0.002476,-0.000895
4.2500,-0.005308,-0.001942,-2.825863,-0.000977,-0.003214,-0.001000,-0.043054,-0.245617,-2.162928,-0.000891,-0.002924,-0.001107
4.3020,-0.005171,-0.001893,-2.835154,-0.001266,-0.003953,-0.000929,0.192192,-0.193089,-2.106480,-0.001233,-0.003802,-0.000993
4.3500,-0.005068,-0.001847,-2.845130,-0.001538,-0.004607,-0.000863,0.205129,-0.198444,-2.088414,-0.001399,-0.004399,-0.000811
4.4000,-0.004991,-0.001807,-2.855645,-0.001782,-0.005170,-0.000804,0.224538,-0.206492,-2.051356,-0.001730,-0.005231,-0.000924
4.4500,-0.004930,-0.001774,-2.866581,-0.001990,-0.005638,-0.000755,0.006329,-0.019213,-2.786629,-0.002097,-0.005424,-0.000767
4.5020,-0.004875,-0.001749,-2.877845,-0.002158,-0.006016,-0.000717,0.008536,-0.012923,-2.794244,-0.002257,-0.006129,-0.000666
4.5500,-0.004822,-0.001732,-2.889367,-0.002287,-0.006310,-0.000683,0.009998,-0.008738,-2.814244,-0.002228,-0.005985,-0.000532
4.6000,-0.004768,-0.001722,-2.901088,-0.002377,-0.006527,-0.000656,0.012410,-0.002548,-2.806008,-0.002381,-0.006589,-0.000666
4.6500,-0.004710,-0.001718,-2.912965,-0.002429,-0.006676,-0.000638,0.013928,0.001608,-2.822775,-0.002551,-0.006446,-0.000653
4.7000,-0.004648,-0.001721,-2.924964,-0.002446,-0.006762,-0.000626,0.016739,0.007638,-2.792209,-0.002506,-0.006822,-0.000418
4.7500,-0.004581,-0.001730,-2.937057,-0.002432,-0.006796,-0.000617,0.018347,0.011756,-2.804207,-0.002623,-0.006701,-0.000699
4.8000,-0.004510,-0.001744,-2.949225,-0.002390,-0.006783,-0.000611,0.021687,0.017581,-2.749462,-0.002429,-0.006659,-0.000608
4.8500,-0.004435,-0.001764,-2.961451,-0.002323,-0.006730,-0.000607,0.023408,0.021652,-2.755625,-0.002319,-0.006869,-0.000627
4.9000,-0.004356,-0.001788,-2.973723,-0.002235,-0.006645,-0.000605,0.027263,0.027290,-2.681359,-0.002079,-0.006498,-0.000693
4.9500,-0.004276,-0.001815,-2.986031,-0.002129,-0.006532,-0.000605,0.029111,0.031308,-2.681363,-0.002183,-0.006550,-0.000557
5.0000,-0.004194,-0.001845,-2.998367,-0.002010,-0.006397,-0.000606,0.033316,0.036827,-2.597528,-0.002029,-0.006381,-0.000564
5.0500,-0.004113,-0.001877,-3.010726,-0.001879,-0.006244,-0.000608,0.035288,0.040796,-2.591846,-0.002074,-0.006379,-0.000736
5.1000,-0.004031,-0.001911,-3.023102,-0.001740,-0.006077,-0.000612,0.039596,0.046293,-2.509852,-0.001605,-0.005902,-0.000532
5.1500,-0.003951,-0.001944,-3.035493,-0.001595,-0.005901,-0.000616,0.041671,0.050220,-2.499553,-0.001591,-0.005937,-0.000571
5.2020,-0.003871,-0.001978,-3.047895,-0.001446,-0.005716,-0.000620,0.045845,0.055778,-2.428477,-0.001431,-0.005585,-0.000610
5.2500,-0.003794,-0.002011,-3.060306,-0.001296,-0.005527,-0.000626,0.047997,0.059679,-2.414910,-0.001392,-0.005488,-0.000663
5.3000,-0.003718,-0.002044,-3.072724,-0.001146,-0.005335,-0.000631,0.419015,0.306971,-2.359328,-0.001118,-0.005335,-0.000661
5.3500,-0.003645,-0.002075,-3.085148,-0.000998,-0.005141,-0.000638,0.441169,0.323991,-2.343807,-0.001053,-0.005397,-0.000530
5.4000,-0.003574,-0.002105,-3.097577,-0.000853,-0.004948,-0.000645,0.474543,0.349489,-2.306094,-0.000810,-0.005134,-0.000769
5.4500,-0.003505,-0.002134,-3.110010,-0.000711,-0.004757,-0.000653,0.015579,0.037573,-2.976895,-0.000585,-0.004752,-0.000679
5.5000,-0.003439,-0.002161,-3.122447,-0.000575,-0.004567,-0.000662,0.012700,0.038604,-2.982911,-0.000615,-0.004637,-0.000495
5.5520,-0.003375,-0.002186,-3.134886,-0.000444,-0.004381,-0.000671,0.010769,0.039294,-3.000588,-0.000601,-0.004499,-0.000858
5.6000,-0.003314,-0.002210,-3.147327,-0.000319,-0.004199,-0.000680,0.008034,0.040308,-2.991539,-0.000481,-0.004306,-0.000581
5.6500,-0.003256,-0.002231,-3.159771,-0.000200,-0.004021,-0.000689,0.006135,0.040999,-3.005949,-0.000231,-0.004011,-0.000557
5.7000,-0.003200,-0.002251,-3.172216,-0.000089,-0.003848,-0.000698,0.003648,0.041995,-2.976286,0.000077,-0.003678,-0.000670
5.7520,-0.003147,-0.002268,-3.184662,0.000016,-0.003679,-0.000707,0.001800,0.042683,-2.986151,0.000136,-0.003710,-0.000957
5.8000,-0.003096,-0.002284,-3.197110,0.000114,-0.003516,-0.000717,-0.000394,0.043667,-2.934617,0.000016,-0.003493,-0.000782
5.8500,-0.003049,-0.002298,-3.209558,0.000205,-0.003358,-0.000726,-0.002173,0.044351,-2.939066,0.000168,-0.003419,-0.000656
5.9000,-0.003003,-0.002310,-3.222008,0.000289,-0.003205,-0.000735,-0.004121,0.045343,-2.870339,0.000312,-0.003185,-0.000747
5.9500,-0.002960,-0.002320,-3.234458,0.000366,-0.003057,-0.000743,-0.005830,0.046024,-2.869171,0.000372,-0.003250,-0.000765
6.0000,-0.002920,-0.002328,-3.246909,0.000437,-0.002915,-0.000752,-0.007654,0.047042,-2.792631,0.000410,-0.002808,-0.000726
6.0500,-0.002882,-0.002335,-3.259361,0.000501,-0.002778,-0.000761,-0.009298,0.047721,-2.786357,0.000595,-0.002898,-0.000773
6.1000,-0.002846,-0.002341,-3.271814,0.000559,-0.002646,-0.000769,-0.011132,0.048770,-2.712510,0.000735,-0.002606,-0.000879
6.1500,-0.002812,-0.002345,-3.284267,0.000612,-0.002519,-0.000777,-0.012728,0.049449,-2.702168,0.000567,-0.002552,-0.000901
6.2000,-0.002780,-0.002347,-3.296720,0.000659,-0.002397,-0.000784,-0.014676,0.050522,-2.639195,0.000859,-0.002426,-0.000645
6.2500,-0.002750,-0.002348,-3.309174,0.000700,-0.002279,-0.000792,-0.016239,0.051204,-2.626056,0.000650,-0.002385,-0.000787
6.3000,-0.002722,-0.002348,-3.321629,0.000737,-0.002167,-0.000799,0.129791,-0.349695,-2.578303,0.000815,-0.002084,-0.000622
6.3500,-0.002696,-0.002347,-3.334083,0.000769,-0.002059,-0.000806,0.136298,-0.370862,-2.563625,0.000600,-0.002160,-0.000762
6.4000,-0.002672,-0.002345,-3.346539,0.000797,-0.001956,-0.000813,0.146093,-0.402597,-2.532229,0.000665,-0.001701,-0.000716
6.4500,-0.002649,-0.002343,-3.358995,0.000821,-0.001857,-0.000820,0.009366,-0.099411,-3.243031,0.000779,-0.001882,-0.000795
6.5000,-0.002628,-0.002339,-3.371451,0.000841,-0.001762,-0.000826,0.008314,-0.106906,-3.252887,0.000923,-0.001799,-0.000705
6.5500,-0.002609,-0.002334,-3.383907,0.000858,-0.001671,-0.000833,0.007607,-0.111902,-3.273615,0.000943,-0.001703,-0.000959
6.6000,-0.002591,-0.002329,-3.396364,0.000871,-0.001585,-0.000839,0.006621,-0.119369,-3.267537,0.000916,-0.001459,-0.000854
6.6500,-0.002575,-0.002323,-3.408822,0.000882,-0.001502,-0.000845,0.005924,-0.124361,-3.284847,0.000890,-0.001673,-0.000905
6.7000,-0.002559,-0.002317,-3.421279,0.000890,-0.001423,-0.000850,0.005045,-0.131782,-3.256759,0.000908,-0.001547,-0.001016
6.7500,-0.002546,-0.002310,-3.433737,0.000896,-0.001347,-0.000856,0.004371,-0.136762,-3.269276,0.000956,-0.001258,-0.000819
6.8000,-0.002533,-0.002303,-3.446196,0.000899,-0.001275,-0.000861,0.003616,-0.144118,-3.217492,0.000755,-0.001212,-0.000844
6.8500,-0.002522,-0.002296,-3.458654,0.000901,-0.001206,-0.000867,0.002972,-0.149085,-3.224245,0.000930,-0.001364,-0.000952
6.9000,-0.002511,-0.002288,-3.471113,0.000901,-0.001140,-0.000872,0.002328,-0.156372,-3.153341,0.000959,-0.001074,-0.000829
6.9920,-0.002494,-0.002271,-3.496033,0.000896,-0.001018,-0.000882,0.001128,-0.168568,-3.073720,0.000949,-0.001103,-0.000864
7.0020,-0.002494,-0.002271,-3.496033,0.000896,-0.001018,-0.000882,0.001128,-0.168568,-3.073720,0.000949,-0.001103,-0.000864
7.0500,-0.002487,-0.002263,-3.508493,0.000891,-0.000962,-0.000887,0.000542,-0.173504,-3.068874,0.000926,-0.000999,-0.000953
7.1000,-0.002480,-0.002254,-3.520953,0.000886,-0.000908,-0.000891,-0.000054,-0.180732,-2.990214,0.000870,-0.000949,-0.000888
7.1500,-0.002475,-0.002245,-3.533414,0.000880,-0.000856,-0.000896,-0.000620,-0.185655,-2.980858,0.000856,-0.000941,-0.000722
7.2000,-0.002470,-0.002237,-3.545875,0.000872,-0.000808,-0.000900,-0.001266,-0.192898,-2.912713,0.000865,-0.000733,-0.000994
7.2500,-0.002467,-0.002228,-3.558337,0.000865,-0.000761,-0.000905,-0.001819,-0.197810,-2.900164,0.000977,-0.000898,-0.000889
7.3000,-0.002463,-0.002219,-3.570798,0.000856,-0.000717,-0.000909,0.235492,-0.146195,-2.847374,0.000810,-0.000842,-0.000967
7.3500,-0.002461,-0.002210,-3.583260,0.000847,-0.000676,-0.000913,0.247885,-0.147902,-2.832939,0.000976,-0.000573,-0.000881
7.4000,-0.002459,-0.002201,-3.595723,0.000838,-0.000636,-0.000917,0.266500,-0.150439,-2.797031,0.000776,-0.000542,-0.001014
7.4500,-0.002458,-0.002192,-3.608186,0.000828,-0.000598,-0.000921,-0.071593,-0.009567,-3.593946,0.000839,-0.000659,-0.000777
7.5000,-0.002458,-0.002183,-3.620649,0.000819,-0.000563,-0.000925,-0.079229,-0.001496,-3.606984,0.000635,-0.000441,-0.001007
7.5520,-0.002458,-0.002174,-3.633112,0.000809,-0.000529,-0.000929,-0.084326,0.003887,-3.631897,0.000877,-0.000631,-0.000879
7.6000,-0.002458,-0.002166,-3.645576,0.000798,-0.000497,-0.000933,-0.091938,0.011992,-3.626359,0.000793,-0.000270,-0.000983
7.6500,-0.002459,-0.002157,-3.658040,0.000788,-0.000467,-0.000937,-0.097033,0.017384,-3.647320,0.000642,-0.000506,-0.001067
7.7000,-0.002461,-0.002148,-3.670504,0.000778,-0.000439,-0.000941,-0.104608,0.025553,-3.615923,0.000779,-0.000418,-0.000913
7.7520,-0.002463,-0.002140,-3.682969,0.000768,-0.000412,-0.000944,-0.109690,0.030954,-3.631308,0.000755,-0.000530,-0.000935
7.8000,-0.002465,-0.002132,-3.695434,0.000758,-0.000386,-0.000948,-0.117212,0.039192,-3.571750,0.000898,-0.000466,-0.000967
7.8500,-0.002468,-0.002123,-3.707899,0.000748,-0.000362,-0.000951,-0.122285,0.044610,-3.580381,0.000719,-0.000462,-0.001003
7.9000,-0.002471,-0.002115,-3.720364,0.000738,-0.000340,-0.000955,-0.129766,0.052919,-3.497641,0.000651,-0.000143,-0.000971
7.9500,-0.002480,-0.002109,-3.732689,0.000728,-0.000290,-0.000960,-0.134827,0.058353,-3.499115,0.000648,-0.000249,-0.000899
8.0020,-0.002525,-0.002116,-3.744249,0.000706,-0.000079,-0.000971,-0.142324,0.066698,-3.403513,0.000771,-0.000053,-0.000844
8.0500,-0.002635,-0.002150,-3.754372,0.000644,0.000409,-0.000992,-0.147437,0.072125,-3.396943,0.000621,0.000379,-0.000964
8.1000,-0.002808,-0.002217,-3.762829,0.000505,0.001131,-0.001015,-0.155123,0.080412,-3.298322,0.000410,0.001172,-0.001161
8.1500,-0.003014,-0.002309,-3.769702,0.000292,0.001973,-0.001029,-0.160303,0.085810,-3.283641,0.000336,0.001790,-0.000910
8.2000,-0.003219,-0.002411,-3.775203,0.000034,0.002845,-0.001033,-0.168165,0.094016,-3.192130,-0.000017,0.002823,-0.001234
8.2500,-0.003401,-0.002508,-3.779567,-0.000241,0.003688,-0.001028,-0.173306,0.099420,-3.171304,-0.000189,0.003589,-0.000958
8.3000,-0.003550,-0.002590,-3.783012,-0.000510,0.004469,-0.001019,0.070346,-0.247753,-3.094231,-0.000677,0.004347,-0.001010
8.3500,-0.003664,-0.002653,-3.785726,-0.000756,0.005171,-0.001009,0.078961,-0.261623,-3.069518,-0.000824,0.005026,-0.001164
8.4000,-0.003746,-0.002698,-3.787861,-0.000972,0.005786,-0.000999,0.091811,-0.282406,-3.009599,-0.000858,0.005789,-0.000862
8.4500,-0.003802,-0.002727,-3.789539,-0.001156,0.006311,-0.000991,0.000012,-0.045978,-3.702270,-0.001032,0.006198,-0.001077
8.5000,-0.003840,-0.002743,-3.790857,-0.001304,0.006745,-0.000983,0.005405,-0.048073,-3.692725,-0.001175,0.006814,-0.000944
8.5500,-0.003866,-0.002750,-3.791891,-0.001418,0.007092,-0.000978,0.009024,-0.049460,-3.700865,-0.001573,0.007121,-0.000939
8.6000,-0.003883,-0.002750,-3.792703,-0.001498,0.007359,-0.000975,0.014218,-0.051577,-3.674520,-0.001582,0.007453,-0.001008
8.6500,-0.003895,-0.002746,-3.793343,-0.001547,0.007547,-0.000974,0.017797,-0.052963,-3.678796,-0.001637,0.007537,-0.000899
8.7000,-0.003903,-0.002740,-3.793848,-0.001569,0.007670,-0.000973,0.022580,-0.055151,-3.630076,-0.001540,0.007666,-0.001004
8.7500,-0.003909,-0.002734,-3.794238,-0.001568,0.007750,-0.000974,0.026078,-0.056549,-3.629266,-0.001707,0.007732,-0.000990
8.8000,-0.003914,-0.002727,-3.794532,-0.001546,0.007776,-0.000976,0.030303,-0.058845,-3.557137,-0.001655,0.007712,-0.001195
8.8500,-0.003918,-0.002722,-3.794750,-0.001510,0.007750,-0.000978,0.033683,-0.060266,-3.550396,-0.001430,0.007826,-0.000852
8.9000,-0.003921,-0.002717,-3.794907,-0.001465,0.007679,-0.000981,0.037363,-0.062670,-3.460162,-0.001555,0.007784,-0.000923
8.9500,-0.003923,-0.002713,-3.795018,-0.001415,0.007574,-0.000983,0.040611,-0.064120,-3.447362,-0.001441,0.007660,-0.001007
9.0000,-0.003925,-0.002710,-3.795094,-0.001362,0.007440,-0.000986,0.043932,-0.066593,-3.349275,-0.001292,0.007283,-0.001188
9.0500,-0.003926,-0.002708,-3.795142,-0.001308,0.007283,-0.000989,0.047045,-0.068073,-3.331035,-0.001346,0.007557,-0.000920
9.1000,-0.003927,-0.002705,-3.795168,-0.001254,0.007106,-0.000991,0.050284,-0.070559,-3.236405,-0.001232,0.007170,-0.000840
9.1500,-0.003928,-0.002704,-3.795177,-0.001202,0.006914,-0.000993,0.053291,-0.072060,-3.213884,-0.001114,0.007010,-0.000855
9.2000,-0.003928,-0.002703,-3.795173,-0.001152,0.006712,-0.000994,0.056707,-0.074511,-3.131404,-0.001162,0.006663,-0.000891
9.2500,-0.003928,-0.002702,-3.795159,-0.001104,0.006502,-0.000995,0.059631,-0.076029,-3.105990,-0.001053,0.006286,-0.001041
9.3000,-0.003929,-0.002701,-3.795136,-0.001060,0.006286,-0.000997,-0.311301,-0.221856,-3.039499,-0.001124,0.006287,-0.000989
