t,gt_x,gt_y,gt_z,gt_roll,gt_pitch,gt_yaw,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
1.7500,-0.006465,-0.002269,-2.793782,0.000024,0.000780,-0.001333,-0.316338,-0.088681,-1.927057,0.000147,0.000951,-0.001478
1.8000,-0.006465,-0.002268,-2.793690,0.000024,0.000781,-0.001333,-0.332069,-0.091897,-1.925635,-0.000036,0.000977,-0.001267
1.8500,-0.006466,-0.002268,-2.793598,0.000024,0.000781,-0.001333,-0.355654,-0.096722,-1.927847,-0.000156,0.000574,-0.001521
1.9000,-0.006466,-0.002268,-2.793508,0.000024,0.000781,-0.001333,-0.371383,-0.099934,-1.926674,0.000050,0.000835,-0.001300
1.9500,-0.006467,-0.002268,-2.793418,0.000024,0.000782,-0.001333,-0.394969,-0.104755,-1.928897,0.000144,0.000937,-0.001265
2.0020,-0.006467,-0.002268,-2.793329,0.000023,0.000782,-0.001333,-0.410696,-0.107969,-1.927950,-0.000149,0.000762,-0.001530
2.0500,-0.006468,-0.002268,-2.793242,0.000023,0.000782,-0.001333,-0.434279,-0.112789,-1.930107,-0.000016,0.000743,-0.001232
2.1000,-0.006468,-0.002268,-2.793155,0.000023,0.000782,-0.001333,-0.450005,-0.116002,-1.929371,0.000058,0.000929,-0.001198
2.1500,-0.006468,-0.002268,-2.793069,0.000023,0.000783,-0.001333,-0.473587,-0.120824,-1.931407,0.000177,0.000827,-0.001440
2.2000,-0.006469,-0.002268,-2.792983,0.000023,0.000783,-0.001333,-0.489313,-0.124037,-1.930855,0.000179,0.000795,-0.001394
2.2500,-0.006469,-0.002268,-2.792899,0.000023,0.000783,-0.001333,-0.512896,-0.128865,-1.932732,0.000031,0.000744,-0.001420
2.3000,-0.006470,-0.002268,-2.792816,0.000023,0.000784,-0.001333,-0.528622,-0.132082,-1.932345,0.000129,0.000619,-0.001356
2.3500,-0.006470,-0.002268,-2.792733,0.000023,0.000784,-0.001333,-0.552209,-0.136911,-1.934035,0.000072,0.000745,-0.001329
2.4000,-0.006471,-0.002268,-2.792651,0.000023,0.000784,-0.001333,-0.567936,-0.140131,-1.933788,0.000151,0.000753,-0.001347
2.4500,-0.006471,-0.002268,-2.792570,0.000023,0.000784,-0.001333,-0.054862,0.027121,-2.750217,0.000058,0.000707,-0.001439
2.5000,-0.006471,-0.002268,-2.792490,0.000023,0.000785,-0.001333,-0.054486,0.028979,-2.789282,-0.000060,0.000758,-0.001470
2.5500,-0.006472,-0.002268,-2.792411,0.000023,0.000785,-0.001333,-0.053905,0.031913,-2.831889,0.000102,0.000971,-0.001206
2.6000,-0.006472,-0.002268,-2.792332,0.000023,0.000785,-0.001333,-0.053520,0.033869,-2.870721,0.000056,0.000644,-0.001366
2.6500,-0.006473,-0.002268,-2.792255,0.000023,0.000785,-0.001333,-0.052998,0.036807,-2.890409,0.000215,0.000823,-0.001319
2.7000,-0.006473,-0.002268,-2.792178,0.000023,0.000786,-0.001333,-0.052623,0.038765,-2.924566,0.000138,0.000796,-0.001314
2.7500,-0.006473,-0.002267,-2.792102,0.000023,0.000786,-0.001333,-0.052197,0.041711,-2.907488,-0.000017,0.000729,-0.001273
2.8000,-0.006474,-0.002267,-2.792026,0.000023,0.000786,-0.001333,-0.051838,0.043665,-2.934387,0.000041,0.000837,-0.001466
2.8500,-0.006474,-0.002267,-2.791952,0.000023,0.000786,-0.001333,-0.051540,0.046609,-2.872455,0.000057,0.000824,-0.001187
2.9000,-0.006475,-0.002267,-2.791878,0.000023,0.000787,-0.001333,-0.051211,0.048566,-2.889961,-0.000026,0.000998,-0.001383
2.9500,-0.006475,-0.002267,-2.791805,0.000023,0.000787,-0.001333,-0.051041,0.051524,-2.786371,-0.000110,0.000760,-0.001417
3.0000,-0.006475,-0.002267,-2.791732,0.000023,0.000787,-0.001333,-0.050740,0.053482,-2.793437,0.000133,0.000829,-0.001504
3.0500,-0.006476,-0.002267,-2.791661,0.000023,0.000787,-0.001333,-0.050658,0.056435,-2.662492,0.000070,0.000792,-0.001320
3.1000,-0.006476,-0.002267,-2.791590,0.000023,0.000787,-0.001333,-0.050388,0.058395,-2.659410,0.000015,0.000666,-0.001311
3.1500,-0.006476,-0.002267,-2.791520,0.000023,0.000788,-0.001333,-0.050346,0.061343,-2.520187,-0.000076,0.000897,-0.001421
3.2000,-0.006477,-0.002267,-2.791450,0.000023,0.000788,-0.001333,-0.050101,0.063305,-2.508343,-0.000151,0.000883,-0.001330
3.2500,-0.006477,-0.002267,-2.791381,0.000023,0.000788,-0.001333,-0.050051,0.066247,-2.377323,-0.000017,0.000807,-0.001265
3.3020,-0.006478,-0.002267,-2.791313,0.000023,0.000788,-0.001333,-0.049828,0.068212,-2.358672,-0.000072,0.000760,-0.001174
3.3500,-0.006478,-0.002267,-2.791246,0.000023,0.000788,-0.001333,-0.049729,0.071150,-2.245993,0.000084,0.001060,-0.001331
3.4000,-0.006478,-0.002267,-2.791179,0.000023,0.000789,-0.001333,-0.049516,0.073113,-2.222568,-0.000082,0.000945,-0.001364
3.4500,-0.006479,-0.002267,-2.791113,0.000023,0.000789,-0.001333,-0.116839,-0.257915,-2.132217,0.000004,0.000952,-0.001289
3.5000,-0.006479,-0.002267,-2.791048,0.000023,0.000789,-0.001333,-0.119794,-0.271575,-2.105836,-0.000024,0.000612,-0.001340
3.5500,-0.006479,-0.002267,-2.790983,0.000023,0.000789,-0.001333,-0.124264,-0.292069,-2.037702,-0.000014,0.000899,-0.001219
3.6000,-0.006480,-0.002267,-2.790919,0.000023,0.000789,-0.001333,-0.127220,-0.305730,-2.009860,0.000068,0.000690,-0.001285
3.6520,-0.006480,-0.002267,-2.790856,0.000023,0.000790,-0.001333,-0.131666,-0.326227,-1.961685,0.000044,0.000691,-0.001512
3.7020,-0.006480,-0.002267,-2.790793,0.000022,0.000790,-0.001333,-0.134630,-0.339890,-1.933543,-0.000099,0.000742,-0.001240
3.7500,-0.006481,-0.002267,-2.790731,0.000022,0.000790,-0.001333,-0.139058,-0.360384,-1.902324,0.000018,0.000983,-0.001237
3.8000,-0.006481,-0.002267,-2.790670,0.000022,0.000790,-0.001333,-0.142013,-0.374045,-1.874758,0.000005,0.001041,-0.001468
3.8500,-0.006481,-0.002267,-2.790609,0.000022,0.000790,-0.001333,-0.146410,-0.394542,-1.857463,-0.000011,0.000793,-0.001315
3.9000,-0.006482,-0.002267,-2.790549,0.000022,0.000791,-0.001333,-0.149365,-0.408208,-1.831120,-0.000159,0.000792,-0.001322
3.9520,-0.006482,-0.002267,-2.790489,0.000022,0.000791,-0.001333,-0.153744,-0.428707,-1.824990,0.000032,0.000835,-0.001052
4.0000,-0.006475,-0.002264,-2.790620,0.000022,0.000754,-0.001331,-0.156691,-0.442373,-1.800359,0.000067,0.000946,-0.001240
4.0500,-0.006419,-0.002248,-2.791787,0.000012,0.000500,-0.001319,-0.160997,-0.462863,-1.804132,0.000045,0.000363,-0.001196
4.1000,-0.006288,-0.002214,-2.794559,-0.000046,-0.000045,-0.001290,-0.163865,-0.476506,-1.783265,0.000100,0.000143,-0.001258
4.1500,-0.006098,-0.002169,-2.799031,-0.000190,-0.000793,-0.001243,-0.168072,-0.496961,-1.798103,-0.000381,-0.000806,-0.001332
4.2000,-0.005883,-0.002121,-2.805056,-0.000412,-0.001629,-0.001183,-0.170874,-0.510584,-1.782109,-0.000329,-0.001525,-0.001194
4.2500,-0.005677,-0.002070,-2.812398,-0.000682,-0.002467,-0.001114,-0.175292,-0.530976,-1.806100,-0.000618,-0.002553,-0.001035
4.3000,-0.005501,-0.002019,-2.820819,-0.000970,-0.003262,-0.001042,-0.178140,-0.544594,-1.794484,-0.001018,-0.003096,-0.001073
4.3500,-0.005363,-0.001970,-2.830106,-0.001255,-0.003992,-0.000972,-0.183067,-0.564870,-1.824843,-0.001270,-0.004070,-0.000952
4.4000,-0.005258,-0.001924,-2.840079,-0.001525,-0.004641,-0.000906,-0.186001,-0.578480,-1.816920,-0.001436,-0.004591,-0.000861
4.4500,-0.005180,-0.001884,-2.850590,-0.001767,-0.005199,-0.000848,0.316751,-0.210852,-1.851074,-0.001747,-0.005118,-0.000925
4.5000,-0.005117,-0.001850,-2.861523,-0.001974,-0.005666,-0.000799,0.328963,-0.212840,-1.846229,-0.001923,-0.005656,-0.000610
4.5500,-0.005062,-0.001825,-2.872786,-0.002143,-0.006044,-0.000759,0.346938,-0.215730,-1.882685,-0.002229,-0.005999,-0.000815
4.6000,-0.005009,-0.001808,-2.884305,-0.002272,-0.006338,-0.000725,0.359123,-0.217724,-1.880542,-0.002280,-0.006371,-0.000739
4.6500,-0.004954,-0.001797,-2.896025,-0.002362,-0.006556,-0.000698,-0.015608,0.087709,-2.812646,-0.002381,-0.006706,-0.000547
4.7000,-0.004897,-0.001793,-2.907901,-0.002415,-0.006705,-0.000680,-0.016746,0.096099,-2.857377,-0.002399,-0.006646,-0.000593
4.7500,-0.004835,-0.001794,-2.919899,-0.002433,-0.006792,-0.000667,-0.018290,0.108622,-2.893975,-0.002514,-0.006643,-0.000413
4.8000,-0.004768,-0.001803,-2.931992,-0.002419,-0.006827,-0.000658,-0.019361,0.116983,-2.936069,-0.002413,-0.006750,-0.000593
4.8500,-0.004697,-0.001817,-2.944159,-0.002378,-0.006815,-0.000652,-0.020391,0.129306,-2.948360,-0.002339,-0.006797,-0.000685
4.9000,-0.004621,-0.001836,-2.956385,-0.002312,-0.006764,-0.000648,-0.021339,0.137623,-2.985623,-0.002313,-0.006692,-0.000451
4.9500,-0.004543,-0.001860,-2.968657,-0.002225,-0.006680,-0.000646,-0.021567,0.149658,-2.964085,-0.002402,-0.006830,-0.000902
5.0020,-0.004462,-0.001888,-2.980964,-0.002121,-0.006568,-0.000646,-0.022346,0.157909,-2.994414,-0.002138,-0.006658,-0.000536
5.0500,-0.004380,-0.001918,-2.993300,-0.002003,-0.006435,-0.000647,-0.021593,0.169619,-2.936436,-0.001734,-0.006312,-0.000568
5.1000,-0.004298,-0.001949,-3.005659,-0.001873,-0.006284,-0.000649,-0.022170,0.177798,-2.958349,-0.001784,-0.006267,-0.000626
5.1500,-0.004216,-0.001982,-3.018035,-0.001735,-0.006119,-0.000652,-0.020582,0.189254,-2.870790,-0.001789,-0.006124,-0.000626
5.2000,-0.004135,-0.002016,-3.030425,-0.001591,-0.005943,-0.000656,-0.020941,0.197356,-2.883837,-0.001713,-0.005905,-0.000783
5.2500,-0.004056,-0.002049,-3.042827,-0.001443,-0.005760,-0.000661,-0.018884,0.208701,-2.780579,-0.001469,-0.005869,-0.000675
5.3000,-0.003978,-0.002083,-3.055238,-0.001294,-0.005572,-0.000666,-0.019040,0.216743,-2.785367,-0.001392,-0.005568,-0.000694
5.3500,-0.003902,-0.002115,-3.067657,-0.001145,-0.005381,-0.000672,-0.016918,0.228139,-2.681553,-0.001199,-0.005418,-0.000676
5.4000,-0.003828,-0.002146,-3.080081,-0.000997,-0.005189,-0.000679,-0.016911,0.236133,-2.679447,-0.000966,-0.005211,-0.000628
5.4520,-0.003757,-0.002176,-3.092510,-0.000852,-0.004997,-0.000686,0.409501,0.407887,-2.586063,-0.000588,-0.004998,-0.000755
5.5000,-0.003688,-0.002205,-3.104943,-0.000711,-0.004806,-0.000694,0.433532,0.424868,-2.578720,-0.000784,-0.004883,-0.000487
5.5500,-0.003621,-0.002232,-3.117380,-0.000575,-0.004618,-0.000702,0.470192,0.450228,-2.503306,-0.000615,-0.004585,-0.000760
5.6000,-0.003556,-0.002258,-3.129819,-0.000445,-0.004433,-0.000711,0.494270,0.467198,-2.492432,-0.000453,-0.004441,-0.000650
5.6500,-0.003495,-0.002281,-3.142261,-0.000320,-0.004252,-0.000720,0.530745,0.492619,-2.436213,-0.000412,-0.004111,-0.000609
5.7000,-0.003436,-0.002303,-3.154704,-0.000202,-0.004075,-0.000729,0.554851,0.509587,-2.423244,-0.000139,-0.004079,-0.000889
5.7500,-0.003380,-0.002322,-3.167149,-0.000091,-0.003902,-0.000738,0.591164,0.535037,-2.385360,0.000060,-0.003628,-0.000746
5.8020,-0.003326,-0.002340,-3.179596,0.000014,-0.003734,-0.000748,0.615286,0.552003,-2.371469,-0.000180,-0.003795,-0.000731
5.8500,-0.003275,-0.002356,-3.192044,0.000111,-0.003572,-0.000757,0.651477,0.577451,-2.349759,0.000177,-0.003752,-0.000829
5.9000,-0.003227,-0.002369,-3.204492,0.000202,-0.003414,-0.000766,0.675597,0.594419,-2.335850,0.000049,-0.003452,-0.000712
5.9500,-0.003181,-0.002381,-3.216942,0.000286,-0.003262,-0.000775,0.711703,0.619843,-2.327752,0.000296,-0.003353,-0.000765
6.0000,-0.003137,-0.002392,-3.229393,0.000363,-0.003115,-0.000784,0.735817,0.636813,-2.314515,0.000271,-0.003075,-0.000822
6.0520,-0.003096,-0.002400,-3.241844,0.000434,-0.002973,-0.000792,0.771897,0.662167,-2.317531,0.000369,-0.002971,-0.000897
6.1000,-0.003057,-0.002407,-3.254296,0.000498,-0.002837,-0.000801,0.796002,0.679135,-2.305464,0.000587,-0.002564,-0.000777
6.1520,-0.003021,-0.002412,-3.266748,0.000556,-0.002705,-0.000809,0.832108,0.704396,-2.317353,0.000756,-0.002677,-0.000871
6.2000,-0.002986,-0.002416,-3.279202,0.000608,-0.002579,-0.000817,0.856205,0.721355,-2.306806,0.000480,-0.002539,-0.000759
6.2500,-0.002954,-0.002419,-3.291655,0.000655,-0.002457,-0.000825,0.892367,0.746520,-2.325617,0.000776,-0.002506,-0.000825
6.3000,-0.002923,-0.002420,-3.304109,0.000697,-0.002340,-0.000832,0.916455,0.763470,-2.316820,0.000637,-0.002410,-0.000769
6.3500,-0.002894,-0.002421,-3.316564,0.000734,-0.002228,-0.000840,0.952693,0.788533,-2.340889,0.000676,-0.002234,-0.000815
6.4000,-0.002868,-0.002420,-3.329019,0.000766,-0.002121,-0.000847,0.976770,0.805475,-2.333976,0.000966,-0.002021,-0.001014
6.4520,-0.002843,-0.002418,-3.341475,0.000794,-0.002018,-0.000854,0.420865,-0.459229,-2.362120,0.000674,-0.002239,-0.000778
6.5000,-0.002819,-0.002415,-3.353930,0.000818,-0.001919,-0.000860,0.426510,-0.482412,-2.357164,0.000772,-0.002001,-0.001091
6.5500,-0.002798,-0.002411,-3.366387,0.000838,-0.001825,-0.000867,0.435006,-0.517279,-2.387679,0.000773,-0.001845,-0.000750
6.6000,-0.002778,-0.002407,-3.378843,0.000855,-0.001735,-0.000873,0.440638,-0.540462,-2.384652,0.000835,-0.001888,-0.000942
6.6500,-0.002759,-0.002402,-3.391300,0.000868,-0.001648,-0.000879,0.449112,-0.575337,-2.416800,0.000909,-0.001651,-0.000718
6.7000,-0.002742,-0.002396,-3.403758,0.000879,-0.001566,-0.000885,0.454733,-0.598521,-2.415644,0.000859,-0.001574,-0.000910
6.7500,-0.002726,-0.002390,-3.416216,0.000887,-0.001487,-0.000891,0.463190,-0.633403,-2.448581,0.000885,-0.001463,-0.000945
6.8000,-0.002711,-0.002383,-3.428674,0.000893,-0.001411,-0.000896,0.468798,-0.656590,-2.449198,0.001065,-0.001320,-0.000904
6.8500,-0.002698,-0.002376,-3.441132,0.000897,-0.001339,-0.000902,0.477241,-0.691480,-2.482244,0.001062,-0.001058,-0.000905
6.9000,-0.002686,-0.002369,-3.453591,0.000898,-0.001271,-0.000907,0.482843,-0.714670,-2.484511,0.000916,-0.001327,-0.000788
6.9500,-0.002675,-0.002361,-3.466051,0.000898,-0.001206,-0.000912,0.491277,-0.749569,-2.517122,0.000922,-0.001220,-0.000814
7.0000,-0.002665,-0.002353,-3.478510,0.000897,-0.001143,-0.000917,0.496867,-0.772766,-2.520888,0.000873,-0.001218,-0.000986
7.0500,-0.002656,-0.002345,-3.490970,0.000894,-0.001084,-0.000922,0.505290,-0.807668,-2.552652,0.000710,-0.001089,-0.000991
7.1000,-0.002648,-0.002336,-3.503430,0.000889,-0.001027,-0.000927,0.510872,-0.830869,-2.557761,0.000996,-0.001060,-0.000851
7.1500,-0.002641,-0.002328,-3.515891,0.000884,-0.000974,-0.000932,0.519291,-0.865769,-2.588382,0.000975,-0.000980,-0.000973
7.2000,-0.002635,-0.002319,-3.528352,0.000878,-0.000922,-0.000936,0.524872,-0.888974,-2.594683,0.000952,-0.000769,-0.001058
7.2500,-0.002629,-0.002310,-3.540813,0.000871,-0.000874,-0.000941,0.533291,-0.923874,-2.623953,0.000717,-0.000932,-0.000907
7.3020,-0.002624,-0.002301,-3.553275,0.000863,-0.000828,-0.000945,0.538871,-0.947082,-2.631280,0.000887,-0.000793,-0.000909
7.3500,-0.002621,-0.002292,-3.565736,0.000854,-0.000784,-0.000950,0.547294,-0.981971,-2.659086,0.000688,-0.000732,-0.001054
7.4020,-0.002617,-0.002283,-3.578199,0.000846,-0.000742,-0.000954,0.552868,-1.005181,-2.667292,0.000829,-0.000831,-0.000912
7.4520,-0.002615,-0.002275,-3.590661,0.000836,-0.000703,-0.000958,0.494136,-0.266609,-2.693512,0.000685,-0.000481,-0.000970
7.5000,-0.002613,-0.002266,-3.603124,0.000827,-0.000665,-0.000962,0.497737,-0.267073,-2.702448,0.000885,-0.000725,-0.000885
7.5520,-0.002612,-0.002257,-3.615587,0.000817,-0.000630,-0.000966,0.503147,-0.267780,-2.727253,0.000913,-0.000604,-0.001059
7.6000,-0.002611,-0.002248,-3.628051,0.000807,-0.000596,-0.000970,0.506744,-0.268247,-2.736792,0.000976,-0.000475,-0.000928
7.6500,-0.002611,-0.002240,-3.640515,0.000797,-0.000565,-0.000974,0.512146,-0.268962,-2.760146,0.000717,-0.000563,-0.000896
7.7000,-0.002611,-0.002231,-3.652979,0.000787,-0.000535,-0.000978,0.515743,-0.269432,-2.770169,0.000798,-0.000569,-0.000882
7.7500,-0.002612,-0.002222,-3.665443,0.000777,-0.000506,-0.000981,0.521140,-0.270145,-2.792152,0.000819,-0.000519,-0.000996
7.8000,-0.002613,-0.002214,-3.677908,0.000767,-0.000479,-0.000985,0.524737,-0.270617,-2.802552,0.000744,-0.000537,-0.000897
7.8500,-0.002614,-0.002206,-3.690373,0.000757,-0.000454,-0.000989,0.530132,-0.271334,-2.823268,0.000709,-0.000427,-0.000978
7.9000,-0.002616,-0.002198,-3.702838,0.000747,-0.000430,-0.000992,0.533726,-0.271808,-2.833953,0.000774,-0.000455,-0.000845
7.9500,-0.002619,-0.002189,-3.715304,0.000737,-0.000407,-0.000996,0.539120,-0.272525,-2.853518,0.000697,-0.000570,-0.001047
8.0000,-0.002627,-0.002183,-3.727629,0.000727,-0.000358,-0.001000,0.542713,-0.272999,-2.864387,0.000696,-0.000511,-0.000966
8.0500,-0.002670,-0.002190,-3.739189,0.000706,-0.000147,-0.001012,0.548068,-0.273727,-2.882120,0.000753,-0.000144,-0.001254
8.1000,-0.002781,-0.002225,-3.749313,0.000644,0.000340,-0.001033,0.551586,-0.274229,-2.891722,0.000778,0.000320,-0.000993
8.1500,-0.002953,-0.002291,-3.757770,0.000506,0.001061,-0.001055,0.556780,-0.275021,-2.904624,0.000608,0.000967,-0.001003
8.2000,-0.003157,-0.002384,-3.764644,0.000294,0.001903,-0.001069,0.560199,-0.275574,-2.911661,0.000265,0.001856,-0.000953
8.2520,-0.003362,-0.002485,-3.770145,0.000036,0.002774,-0.001072,0.565303,-0.276424,-2.919594,0.000033,0.002648,-0.001027
8.3020,-0.003544,-0.002582,-3.774509,-0.000237,0.003620,-0.001068,0.568718,-0.276991,-2.924485,-0.000231,0.003456,-0.001080
8.3500,-0.003693,-0.002665,-3.777957,-0.000504,0.004408,-0.001060,0.573844,-0.277832,-2.928789,-0.000569,0.004207,-0.001106
8.4020,-0.003805,-0.002728,-3.780674,-0.000751,0.005118,-0.001049,0.577304,-0.278377,-2.932195,-0.000718,0.005053,-0.001002
8.4500,-0.003886,-0.002774,-3.782813,-0.000970,0.005737,-0.001039,0.376079,-0.550095,-2.933983,-0.000897,0.005897,-0.000993
8.5000,-0.003943,-0.002803,-3.784494,-0.001157,0.006263,-0.001031,0.373406,-0.558719,-2.936352,-0.000981,0.006306,-0.001003
8.5500,-0.003981,-0.002819,-3.785815,-0.001307,0.006698,-0.001024,0.369398,-0.571644,-2.936774,-0.001219,0.006856,-0.000991
8.6000,-0.004007,-0.002825,-3.786853,-0.001421,0.007047,-0.001019,0.366752,-0.580250,-2.938471,-0.001361,0.007143,-0.001000
8.6500,-0.004025,-0.002825,-3.787667,-0.001503,0.007314,-0.001016,0.362761,-0.593159,-2.938029,-0.001485,0.007340,-0.000966
8.7000,-0.004037,-0.002822,-3.788308,-0.001553,0.007502,-0.001015,0.360127,-0.601758,-2.939267,-0.001439,0.007565,-0.001064
8.7500,-0.004045,-0.002816,-3.788814,-0.001576,0.007626,-0.001014,0.356134,-0.614666,-2.938377,-0.001609,0.007691,-0.000887
8.8000,-0.004052,-0.002809,-3.789206,-0.001575,0.007706,-0.001015,0.353505,-0.623264,-2.939297,-0.001484,0.007571,-0.000959
8.8500,-0.004056,-0.002802,-3.789501,-0.001554,0.007733,-0.001017,0.349506,-0.636175,-2.938194,-0.001517,0.007662,-0.001094
8.9000,-0.004061,-0.002797,-3.789719,-0.001517,0.007708,-0.001019,0.346874,-0.644777,-2.938871,-0.001551,0.007689,-0.001016
8.9500,-0.004064,-0.002792,-3.789876,-0.001472,0.007638,-0.001022,0.342869,-0.657695,-2.937722,-0.001500,0.007572,-0.001184
9.0000,-0.004066,-0.002788,-3.789988,-0.001422,0.007532,-0.001025,0.340235,-0.666299,-2.938227,-0.001464,0.007717,-0.001133
9.0500,-0.004067,-0.002785,-3.790064,-0.001369,0.007398,-0.001027,0.336229,-0.679221,-2.937152,-0.001201,0.007483,-0.000890
9.1000,-0.004069,-0.002783,-3.790112,-0.001314,0.007239,-0.001030,0.333597,-0.687828,-2.937539,-0.001356,0.007257,-0.001239
9.1500,-0.004069,-0.002781,-3.790138,-0.001261,0.007062,-0.001032,0.329598,-0.700751,-2.936601,-0.001264,0.007020,-0.000999
9.2000,-0.004070,-0.002779,-3.790148,-0.001208,0.006870,-0.001034,0.326968,-0.709359,-2.936905,-0.001030,0.006781,-0.001046
9.2500,-0.004071,-0.002778,-3.790144,-0.001158,0.006667,-0.001036,0.322975,-0.722281,-2.936135,-0.001143,0.006630,-0.000865
9.3000,-0.004071,-0.002777,-3.790129,-0.001110,0.006456,-0.001037,0.320343,-0.730890,-2.936385,-0.001232,0.006430,-0.000841
